game_date,top_team,top_final,bottom_final,bottom_team,top_spread,top_spread_odds,top_ml_odds,top_total,top_total_odds,bottom_spread,bottom_spread_odds,bottom_ml_odds,bottom_total,bottom_total_odds
2022-03-03,Southern,67,77,AlabamaState,-4.0,-110,-190,143.5,-110,4.0,-110,160,143.5,-110
2022-03-03,AlcornState,72,69,MissValleySt,-14.0,-110,-910,144.5,-110,14.0,-110,655,144.5,-110
2022-03-03,JacksonState,87,79,ArkPineBluff,-10.0,-110,-570,130.0,-110,10.0,-110,420,130.0,-110
2022-03-03,AlabamaA&M,71,63,Grambling,-1.0,-110,-120,131.0,-110,1.0,-110,100,131.0,-110
2022-03-03,NCCentral,67,62,SoCarolinaSt,-2.0,-110,-185,139.5,-110,2.0,-110,155,139.5,-110
2022-03-03,MDEasternShore,63,59,DelawareState,-9.5,-110,-825,130.0,-110,9.5,-110,575,130.0,-110
2022-03-03,NorfolkSt,83,61,Howard,-4.5,-110,-220,144.5,-110,4.5,-110,180,144.5,-110
2022-03-03,Jacksonville,79,69,CentralArkansas,-10.0,-110,-750,138.0,-110,10.0,-110,525,138.0,-110
2022-03-03,Hartford,73,83,UMassLowell,-136.5,-110,-145,136.5,-110,136.5,-110,125,136.5,-110
2022-03-03,WrightState,75,63,Oakland,-4.0,-110,-200,144.5,-110,4.0,-110,170,144.5,-110
2022-03-03,SanDiego,74,67,Pepperdine,-5.5,-110,-190,139.5,-110,5.5,-110,160,139.5,-110
2022-03-03,Colgate,96,68,Bucknell,-15.5,-110,-1500,148.0,-110,15.5,-110,900,148.0,-110
2022-03-03,SouthAlabama,71,75,ArkansasLR,-12.5,-110,-750,132.0,-110,12.5,-110,525,132.0,-110
2022-03-03,ArkansasState,81,77,ULMonroe,-6.5,-110,-245,141.5,-110,6.5,-110,195,141.5,-110
2022-03-03,IPFW,78,72,IllinoisChicago,-7.0,-110,-255,147.0,-110,7.0,-110,205,147.0,-110
2022-03-03,NorthernKentucky,77,59,DetroitU,-3.5,-110,-190,133.0,-110,3.5,-110,160,133.0,-110
2022-03-03,CoastalCarolina,64,70,GeorgiaSouthern,-5.0,-110,-265,132.0,-110,5.0,-110,215,132.0,-110
2022-03-03,ClevelandState,83,67,RobertMorris,-12.0,-110,-600,142.5,-110,12.0,-110,450,142.5,-110
2022-03-03,IllinoisState,58,53,IndianaState,-1.5,-110,-125,142.5,-110,1.5,-110,105,142.5,-110
2022-03-03,Valparaiso,81,59,Evansville,-6.5,-110,-250,127.0,-110,6.5,-110,200,127.0,-110
2022-03-03,SEMissouriSt,79,55,TennesseeState,-2.5,-110,-120,154.5,-110,2.5,-110,100,154.5,-110
2022-03-03,MoreheadState,73,56,TennesseeTech,-8.0,-110,-245,139.0,-110,8.0,-110,195,139.0,-110
2022-03-03,LoyolaMarymount,86,66,Pacific,-5.0,-110,-200,140.0,-110,5.0,-110,170,140.0,-110
2022-03-02,UTRioGrandeValley,67,63,Lamar,-1.5,-110,-140,146.0,-110,1.5,-110,120,146.0,-110
2022-03-02,IowaState,36,53,OklahomaState,-4.5,-110,-170,131.0,-110,4.5,-110,145,131.0,-110
2022-03-02,UAB,81,68,SouthernMiss,-18.0,-110,-3150,142.5,-110,18.0,-110,1335,142.5,-110
2022-03-02,NotreDame,70,74,FloridaState,-3.5,-110,-130,140.0,-110,3.5,-110,110,140.0,-110
2022-03-02,Clemson,68,65,GeorgiaTech,-8.0,-110,-370,137.5,-110,8.0,-110,295,137.5,-110
2022-03-02,Alabama,71,87,TexasA&M,-10.0,-110,-540,151.0,-110,10.0,-110,395,151.0,-110
2022-03-02,SaintLouis,80,74,RhodeIsland,-2.5,-110,-140,136.0,-110,2.5,-110,120,136.0,-110
2022-03-02,LaSalle,49,48,St.Josephs,-140.0,-110,-110,140.0,-110,140.0,-110,-110,140.0,-110
2022-03-02,GeoWashington,98,93,Duquesne,-7.0,-110,-280,136.5,-110,7.0,-110,230,136.5,-110
2022-03-02,Massachusetts,81,73,Fordham,-4.5,-110,-180,142.5,-110,4.5,-110,150,142.5,-110
2022-03-02,SetonHall,73,68,Georgetown,-13.0,-110,-1010,145.0,-110,13.0,-110,705,145.0,-110
2022-03-02,IndianaU,63,66,Rutgers,-5.0,-110,-210,131.5,-110,5.0,-110,175,131.5,-110
2022-03-02,Davidson,73,62,GeorgeMason,-7.0,-110,-310,136.5,-110,7.0,-110,250,136.5,-110
2022-03-02,MiddleTennSt,56,60,CharlotteU,-2.0,-110,-130,138.0,-110,2.0,-110,110,138.0,-110
2022-03-02,WesternKentucky,86,72,Marshall,-2.5,-110,-130,154.5,-110,2.5,-110,110,154.5,-110
2022-03-02,LouisianaTech,67,54,OldDominion,-8.5,-110,-410,139.0,-110,8.5,-110,315,139.0,-110
2022-03-02,St.Johns,81,66,Xavier,-2.0,-110,-130,155.0,-110,2.0,-110,110,155.0,-110
2022-03-02,Maryland,84,73,Minnesota,-7.5,-110,-235,135.5,-110,7.5,-110,190,135.5,-110
2022-03-02,Connecticut,62,64,Creighton,-4.0,-110,-180,135.0,-110,4.0,-110,150,135.0,-110
2022-03-02,MiamiFlorida,81,70,BostonCollege,-4.0,-110,-180,139.5,-110,4.0,-110,150,139.5,-110
2022-03-02,Arkansas,77,76,LSU,-5.5,-110,-235,143.0,-110,5.5,-110,190,143.0,-110
2022-03-02,NewOrleansU,75,74,HoustonBaptist,-8.5,-110,-135,151.5,-110,8.5,-110,115,151.5,-110
2022-03-02,St.FrancisNY,48,78,MountStMarys,-126.5,-110,-140,126.5,-110,126.5,-110,120,126.5,-110
2022-03-02,Marquette,80,91,Depaul,-1.5,-110,-125,150.5,-110,1.5,-110,105,150.5,-110
2022-03-02,LongIsland,82,75,SacredHeart,-8.0,-110,-410,156.5,-110,8.0,-110,315,156.5,-110
2022-03-02,Wagner,82,53,St.FrancisPA,-11.0,-110,-250,137.5,-110,11.0,-110,200,137.5,-110
2022-03-02,Bryant,73,59,CentralConn,-17.0,-110,-440,147.5,-110,17.0,-110,340,147.5,-110
2022-03-02,Campbell,75,72,Presbyterian,-5.0,-110,-825,125.0,-110,5.0,-110,575,125.0,-110
2022-03-02,HighPoint,84,77,Hampton,-6.0,-110,-1700,138.5,-110,6.0,-110,950,138.5,-110
2022-03-02,Radford,71,78,N.CarolinaA&T,-128.5,-110,-270,128.5,-110,128.5,-110,220,128.5,-110
2022-03-02,TexasA&MCorpus,75,86,NichollsState,-148.5,-110,-540,148.5,-110,148.5,-110,395,148.5,-110
2022-03-02,NCAsheville,78,79,CharlestonSou,-11.0,-110,-150,137.5,-110,11.0,-110,130,137.5,-110
2022-03-02,TennesseeTech,78,51,AustinPeay,-2.0,-110,-120,137.5,-110,2.0,-110,100,137.5,-110
2022-03-02,WakeForest,101,76,NCState,-10.0,-110,-540,150.5,-110,10.0,-110,395,150.5,-110
2022-03-02,WichitaState,72,62,Tulsa,-3.0,-110,-140,135.5,-110,3.0,-110,120,135.5,-110
2022-03-02,TennesseeState,77,62,SIUEdwardsville,-4.5,-110,-150,134.5,-110,4.5,-110,130,134.5,-110
2022-03-02,NewMexicoState,71,73,StephenF.Austin,-6.5,-110,-255,139.5,-110,6.5,-110,205,139.5,-110
2022-03-02,Auburn,81,68,MississippiSt,-4.0,-110,-170,142.0,-110,4.0,-110,145,142.0,-110
2022-03-02,CaliforniaBaptist,62,53,ChicagoSt,-14.0,-110,-910,138.0,-110,14.0,-110,655,138.0,-110
2022-03-02,UNLV,64,57,Wyoming,-2.0,-110,-125,139.5,-110,2.0,-110,105,139.5,-110
2022-03-01,Michigan,87,70,MichiganState,-5.0,-110,-200,144.0,-110,5.0,-110,170,144.0,-110
2022-03-01,EasternMichigan,60,71,WesternMichigan,-5.0,-110,-200,138.0,-110,5.0,-110,170,138.0,-110
2022-03-01,Vanderbilt,78,82,Florida,-0.0,-110,-110,134.5,-110,0.0,-110,-110,134.5,-110
2022-03-01,VaCommonwealth,74,51,St.Bonaventure,-5.5,-110,-170,134.0,-110,5.5,-110,145,134.0,-110
2022-03-01,Duke,86,56,Pittsburgh,-14.5,-110,-1110,138.5,-110,14.5,-110,755,138.5,-110
2022-03-01,KentState,63,55,NoIllinois,-8.0,-110,-420,132.5,-110,8.0,-110,320,132.5,-110
2022-03-01,Kansas,64,74,TCU,-6.0,-110,-245,143.0,-110,6.0,-110,195,143.0,-110
2022-03-01,OhioState,70,78,Nebraska,-15.0,-110,-1200,149.5,-110,15.0,-110,800,149.5,-110
2022-03-01,St.Peter's,73,51,Manhattan,-4.0,-110,-170,132.5,-110,4.0,-110,145,132.5,-110
2022-03-01,Richmond,53,55,Dayton,-2.0,-110,-140,132.0,-110,2.0,-110,120,132.0,-110
2022-03-01,Kentucky,83,72,Mississippi,-16.5,-110,-1810,139.5,-110,16.5,-110,1005,139.5,-110
2022-03-01,SouthCarolina,73,69,Missouri,-7.0,-110,-280,136.5,-110,7.0,-110,230,136.5,-110
2022-03-01,Akron,79,60,BallState,-3.5,-110,-170,140.5,-110,3.5,-110,145,140.5,-110
2022-03-01,Buffalo,76,92,Toledo,-1.5,-110,-140,161.0,-110,1.5,-110,120,161.0,-110
2022-03-01,Oklahoma,72,59,WestVirginia,-5.0,-110,-245,134.5,-110,5.0,-110,195,134.5,-110
2022-03-01,Ohio,77,80,BowlingGreen,-9.0,-110,-420,158.5,-110,9.0,-110,320,158.5,-110
2022-03-01,MiamiOhio,75,61,CentralMichigan,-3.5,-110,-160,147.0,-110,3.5,-110,135,147.0,-110
2022-03-01,Villanova,76,74,Providence,-10.0,-110,-570,134.5,-110,10.0,-110,420,134.5,-110
2022-03-01,AirForce,58,54,SanJoseState,-5.0,-110,-245,128.0,-110,5.0,-110,195,128.0,-110
2022-03-01,HoustonU,71,53,Cincinnati,-15.0,-110,-1410,134.5,-110,15.0,-110,855,134.5,-110
2022-03-01,Tennessee,75,68,Georgia,-16.0,-110,-1500,145.5,-110,16.0,-110,900,145.5,-110
2022-03-01,Purdue,67,70,Wisconsin,-3.0,-110,-140,144.0,-110,3.0,-110,120,144.0,-110
2022-03-01,UMassLowell,48,64,NewHampshire,-3.5,-110,-245,131.5,-110,3.5,-110,195,131.5,-110
2022-03-01,BoiseState,73,67,Nevada,-9.5,-110,-600,138.5,-110,9.5,-110,450,138.5,-110
2022-03-01,NorthFlorida,65,74,Lipscomb,-147.5,-110,-3440,147.5,-110,147.5,-110,1385,147.5,-110
2022-03-01,FlaGulfCoast,81,72,NorthAlabama,-10.5,-110,-280,143.5,-110,10.5,-110,230,143.5,-110
2022-03-01,KennesawSt,82,73,EasternKentucky,-3.5,-110,-135,150.5,-110,3.5,-110,115,150.5,-110
2022-03-01,CentralArkansas,74,73,Stetson,-1.0,-110,-160,152.0,-110,1.0,-110,135,152.0,-110
2022-03-01,Lafayette,81,82,Bucknell,-5.0,-110,-570,145.0,-110,5.0,-110,420,145.0,-110
2022-03-01,Maine,56,75,Vermont,-135.5,-110,-600,135.5,-110,135.5,-110,450,135.5,-110
2022-03-01,MDBaltimoreCo,78,68,Binghamton,-6.0,-110,-200,143.5,-110,6.0,-110,170,143.5,-110
2022-03-01,AlbanyNY,55,67,Hartford,-3.0,-110,-110,134.0,-110,3.0,-110,-110,134.0,-110
2022-03-01,HolyCross,63,69,American,-2.0,-110,-160,130.5,-110,2.0,-110,135,130.5,-110
2022-03-01,StonyBrook,87,68,NJIT,-10.0,-110,-135,139.0,-110,10.0,-110,115,139.0,-110
2022-03-01,Arizona,91,71,USC,-4.5,-110,-200,150.5,-110,4.5,-110,170,150.5,-110
2022-03-01,IllinoisChicago,80,69,WiscMilwaukee,-2.5,-110,-140,143.5,-110,2.5,-110,120,143.5,-110
2022-03-01,MontanaState,69,53,SouthernUtah,-3.5,-110,-170,145.5,-110,3.5,-110,145,145.5,-110
2022-03-01,CalSantaBarb,70,61,CSNorthridge,-16.0,-110,-1200,133.0,-110,16.0,-110,800,133.0,-110
2022-03-01,VirginiaTech,75,43,Louisville,-10.5,-110,-600,132.0,-110,10.5,-110,450,132.0,-110
2022-03-01,DetroitU,79,62,WiscGreenBay,-10.0,-110,-570,131.5,-110,10.0,-110,420,131.5,-110
2022-03-01,YoungstownState,73,77,RobertMorris,-7.0,-110,-320,143.0,-110,7.0,-110,260,143.0,-110
2022-03-01,Oakland,69,58,IUPUI,-23.5,-110,-4500,123.5,-110,23.5,-110,2250,123.5,-110
2022-02-28,WashingtonState,103,97,OregonState,-8.0,-110,-360,137.0,-110,8.0,-110,300,137.0,-110
2022-02-28,NorthCarolina,88,79,Syracuse,-8.5,-110,-370,157.0,-110,8.5,-110,310,157.0,-110
2022-02-28,Hofstra,89,84,CollCharleston,-5.5,-110,-220,160.5,-110,5.5,-110,190,160.5,-110
2022-02-28,Fordham,85,73,Massachusetts,-1.5,-110,-125,139.0,-110,1.5,-110,105,139.0,-110
2022-02-28,SanDiegoState,73,66,Wyoming,-1.5,-110,-125,130.5,-110,1.5,-110,105,130.5,-110
2022-02-28,Iowa,82,61,Northwestern,-10.0,-110,-650,151.5,-110,10.0,-110,475,151.5,-110
2022-02-28,TexasTech,73,68,KansasState,-13.0,-110,-1000,134.5,-110,13.0,-110,650,134.5,-110
2022-02-28,Baylor,68,61,Texas,-1.5,-110,-130,135.0,-110,1.5,-110,110,135.0,-110
2022-02-28,FresnoState,71,68,NewMexico,-10.0,-110,-550,133.5,-110,10.0,-110,425,133.5,-110
2022-02-28,PrairieViewA&M,53,59,JacksonState,-4.0,-110,-180,133.5,-110,4.0,-110,160,133.5,-110
2022-02-28,UCLA,77,66,WashingtonU,-9.0,-110,-450,139.5,-110,9.0,-110,375,139.5,-110
2022-02-28,Grambling,63,69,BethuneCookman,-6.5,-110,-290,134.5,-110,6.5,-110,245,134.5,-110
2022-02-28,FairDickinson,66,67,CentralConn,-4.5,-110,-210,138.0,-110,4.5,-110,180,138.0,-110
2022-02-28,CoppinState,80,67,DelawareState,-10.5,-110,-600,140.5,-110,10.5,-110,450,140.5,-110
2022-02-28,TexasSouthern,72,75,AlcornState,-6.0,-110,-250,134.0,-110,6.0,-110,210,134.0,-110
2022-02-28,Southern,58,49,FloridaA&M,-7.5,-110,-330,137.5,-110,7.5,-110,270,137.5,-110
2022-02-28,MorganState,82,48,MDEasternShore,-4.0,-110,-180,141.0,-110,4.0,-110,160,141.0,-110
2022-02-28,NorfolkSt,75,46,NCCentral,-9.0,-110,-420,139.0,-110,9.0,-110,350,139.0,-110
2022-02-28,Howard,72,62,SoCarolinaSt,-8.5,-110,-420,148.5,-110,8.5,-110,350,148.5,-110
2022-02-27,St.Peter's,63,36,Niagara,-5.0,-110,-210,126.0,-110,5.0,-110,180,126.0,-110
2022-02-27,Connecticut,86,77,Georgetown,-11.0,-110,-700,145.0,-110,11.0,-110,500,145.0,-110
2022-02-27,Princeton,74,73,Harvard,-3.0,-110,-155,140.0,-110,3.0,-110,135,140.0,-110
2022-02-27,HoustonU,75,61,SMU,-11.0,-110,-650,137.5,-110,11.0,-110,475,137.5,-110
2022-02-27,Quinnipiac,67,72,Canisius,-4.5,-110,-185,145.5,-110,4.5,-110,165,145.5,-110
2022-02-27,Michigan,85,93,Illinois,-0.0,-110,-110,141.5,-110,0.0,-110,-110,141.5,-110
2022-02-27,Iona,68,61,Rider,-8.5,-110,-400,142.0,-110,8.5,-110,330,142.0,-110
2022-02-27,Manhattan,62,66,Fairfield,-0.0,-110,-110,139.0,-110,0.0,-110,-110,139.0,-110
2022-02-27,MemphisU,81,57,WichitaState,-8.5,-110,-400,140.5,-110,8.5,-110,330,140.5,-110
2022-02-27,Monmouth,59,70,Siena,-2.0,-110,-135,134.0,-110,2.0,-110,115,134.0,-110
2022-02-27,PennState,70,93,Nebraska,-10.5,-110,-600,138.5,-110,10.5,-110,450,138.5,-110
2022-02-27,Temple,75,70,Tulane,-2.5,-110,-140,135.0,-110,2.5,-110,120,135.0,-110
2022-02-27,NCGreensboro,69,73,ETennesseeSt,-4.0,-110,-185,131.5,-110,4.0,-110,165,131.5,-110
2022-02-27,OhioState,60,75,Maryland,-4.0,-110,-170,141.5,-110,4.0,-110,150,141.5,-110
2022-02-27,St.Johns,94,99,Depaul,-2.5,-110,-135,153.5,-110,2.5,-110,115,153.5,-110
2022-02-27,Montana,80,74,MontanaState,-0.0,-110,-110,135.5,-110,0.0,-110,-110,135.5,-110
2022-02-27,IndianaU,84,79,Minnesota,-3.0,-110,-165,131.5,-110,3.0,-110,145,131.5,-110
2022-02-27,GeorgeMason,69,62,GeoWashington,-10.5,-110,-550,138.5,-110,10.5,-110,425,138.5,-110
2022-02-26,BowlingGreen,67,78,WesternMichigan,-8.5,-110,-400,152.5,-110,8.5,-110,330,152.5,-110
2022-02-26,SanFrancisco,78,62,SanDiego,-13.0,-110,-1000,137.5,-110,13.0,-110,650,137.5,-110
2022-02-26,StephenF.Austin,73,71,AbileneChristian,-3.0,-110,-160,141.5,-110,3.0,-110,140,141.5,-110
2022-02-26,SantaClara,102,89,PortlandU,-10.5,-110,-600,152.5,-110,10.5,-110,450,152.5,-110
2022-02-26,WiscGreenBay,67,41,IUPUI,-6.0,-110,-250,118.5,-110,6.0,-110,210,118.5,-110
2022-02-26,AustinPeay,64,52,EasternIllinois,-7.5,-110,-330,123.5,-110,7.5,-110,270,123.5,-110
2022-02-26,MoreheadState,70,77,SIUEdwardsville,-10.0,-110,-500,130.5,-110,10.0,-110,400,130.5,-110
2022-02-26,UCLA,94,55,OregonState,-12.5,-110,-900,138.0,-110,12.5,-110,600,138.0,-110
2022-02-26,VaCommonwealth,77,62,Massachusetts,-6.5,-110,-270,142.0,-110,6.5,-110,230,142.0,-110
2022-02-26,CSFullerton,76,81,UCSanDiego,-4.0,-110,-160,142.0,-110,4.0,-110,140,142.0,-110
2022-02-26,MurrayState,70,68,SEMissouriSt,-11.5,-110,-700,151.0,-110,11.5,-110,500,151.0,-110
2022-02-26,UtahValley,63,54,CaliforniaBaptist,-6.5,-110,-265,138.0,-110,6.5,-110,225,138.0,-110
2022-02-26,Drexel,80,79,CollCharleston,-3.0,-110,-155,152.0,-110,3.0,-110,135,152.0,-110
2022-02-26,EastCarolina,64,59,Tulsa,-1.5,-110,-125,138.5,-110,1.5,-110,105,138.5,-110
2022-02-26,Delaware,62,69,NCWilmington,-5.0,-110,-210,143.5,-110,5.0,-110,180,143.5,-110
2022-02-26,Drake,62,60,SoIllinois,-7.0,-110,-300,129.5,-110,7.0,-110,250,129.5,-110
2022-02-26,MissouriSt,88,79,Evansville,-14.5,-110,-1200,132.0,-110,14.5,-110,750,132.0,-110
2022-02-26,Rutgers,61,66,Wisconsin,-1.5,-110,-130,132.0,-110,1.5,-110,110,132.0,-110
2022-02-26,NotreDame,90,56,GeorgiaTech,-10.0,-110,-550,137.5,-110,10.0,-110,425,137.5,-110
2022-02-26,Cincinnati,54,56,SouthFlorida,-11.5,-110,-800,130.0,-110,11.5,-110,550,130.0,-110
2022-02-26,WeberState,73,49,NorthernArizona,-8.0,-110,-340,144.5,-110,8.0,-110,280,144.5,-110
2022-02-26,OldDominion,83,63,FloridaIntl,-8.0,-110,-340,132.5,-110,8.0,-110,280,132.5,-110
2022-02-26,MiddleTennSt,69,52,WesternKentucky,-1.5,-110,-120,144.0,-110,1.5,-110,100,144.0,-110
2022-02-26,VMI,73,82,WesternCarolina,-4.0,-110,-190,153.0,-110,4.0,-110,170,153.0,-110
2022-02-26,Rice,77,72,SouthernMiss,-16.0,-110,-1500,147.0,-110,16.0,-110,850,147.0,-110
2022-02-26,KentState,73,71,CentralMichigan,-10.0,-110,-450,136.5,-110,10.0,-110,375,136.5,-110
2022-02-26,WashingtonState,70,78,WashingtonU,-3.5,-110,-175,134.5,-110,3.5,-110,155,134.5,-110
2022-02-26,St.Bonaventure,54,52,St.Josephs,-7.0,-110,-330,142.0,-110,7.0,-110,270,142.0,-110
2022-02-26,Alabama,90,71,SouthCarolina,-11.0,-110,-650,154.0,-110,11.0,-110,475,154.0,-110
2022-02-26,Belmont,87,67,TennesseeState,-16.5,-110,-2000,144.5,-110,16.5,-110,1000,144.5,-110
2022-02-26,Brown,81,74,Columbia,-16.5,-110,-2000,143.5,-110,16.5,-110,1000,143.5,-110
2022-02-26,Duke,97,72,Syracuse,-7.5,-110,-310,151.5,-110,7.5,-110,260,151.5,-110
2022-02-26,TexasTech,66,69,TCU,-5.0,-110,-210,131.0,-110,5.0,-110,180,131.0,-110
2022-02-26,LoyolaChicago,96,102,NorthernIowa,-2.0,-110,-140,137.5,-110,2.0,-110,120,137.5,-110
2022-02-26,IllinoisState,86,66,IndianaState,-2.5,-110,-140,143.0,-110,2.5,-110,120,143.0,-110
2022-02-26,DetroitU,78,81,IPFW,-3.0,-110,-155,140.5,-110,3.0,-110,135,140.5,-110
2022-02-26,Chattanooga,70,57,Samford,-9.5,-110,-450,148.5,-110,9.5,-110,375,148.5,-110
2022-02-26,Towson,95,59,JamesMadison,-6.0,-110,-250,142.0,-110,6.0,-110,210,142.0,-110
2022-02-26,Dayton,60,62,LaSalle,-9.5,-110,-550,133.0,-110,9.5,-110,425,133.0,-110
2022-02-26,KansasState,73,74,IowaState,-2.5,-110,-145,130.0,-110,2.5,-110,125,130.0,-110
2022-02-26,Arkansas,75,73,Kentucky,-2.0,-110,-140,144.0,-110,2.0,-110,120,144.0,-110
2022-02-26,NorthDakotaState,79,53,NorthDakota,-10.0,-110,-550,144.0,-110,10.0,-110,425,144.0,-110
2022-02-26,NorthCarolina,84,74,NCState,-4.0,-110,-180,151.5,-110,4.0,-110,160,151.5,-110
2022-02-26,WrightState,71,61,RobertMorris,-13.0,-110,-900,147.0,-110,13.0,-110,600,147.0,-110
2022-02-26,MississippiSt,74,69,Vanderbilt,-6.5,-110,-270,135.5,-110,6.5,-110,230,135.5,-110
2022-02-26,Marquette,64,56,Butler,-8.5,-110,-380,136.5,-110,8.5,-110,320,136.5,-110
2022-02-26,Furman,94,59,TheCitadel,-9.0,-110,-420,154.0,-110,9.0,-110,350,154.0,-110
2022-02-26,RhodeIsland,70,54,Duquesne,-13.0,-110,-900,131.5,-110,13.0,-110,600,131.5,-110
2022-02-26,Purdue,65,68,MichiganState,-5.0,-110,-210,147.0,-110,5.0,-110,180,147.0,-110
2022-02-26,Florida,84,72,Georgia,-9.0,-110,-440,142.5,-110,9.0,-110,370,142.5,-110
2022-02-26,Northeastern,54,67,Elon,-4.0,-110,-180,130.5,-110,4.0,-110,160,130.5,-110
2022-02-26,Toledo,88,73,MiamiOhio,-11.5,-110,-900,155.0,-110,11.5,-110,600,155.0,-110
2022-02-26,Oklahoma,66,62,OklahomaState,-3.5,-110,-170,131.0,-110,3.5,-110,150,131.0,-110
2022-02-26,Buffalo,70,60,NoIllinois,-16.0,-110,-1500,150.5,-110,16.0,-110,850,150.5,-110
2022-02-26,Pennsylvania,70,84,Dartmouth,-2.0,-110,-120,137.5,-110,2.0,-110,100,137.5,-110
2022-02-26,Yale,65,71,Cornell,-3.5,-110,-165,153.0,-110,3.5,-110,145,153.0,-110
2022-02-26,BallState,75,64,EasternMichigan,-7.5,-110,-350,150.0,-110,7.5,-110,290,150.0,-110
2022-02-26,CharlotteU,69,74,FlaAtlantic,-1.0,-110,-115,139.0,-110,1.0,-110,-105,139.0,-110
2022-02-26,NorthTexas,56,49,LouisianaTech,-6.0,-110,-250,126.0,-110,6.0,-110,210,126.0,-110
2022-02-26,NewMexico,69,65,AirForce,-8.0,-110,-360,137.0,-110,8.0,-110,300,137.0,-110
2022-02-26,Virginia,63,64,FloridaState,-9.0,-110,-420,123.0,-110,9.0,-110,350,123.0,-110
2022-02-26,Tennessee,67,62,Auburn,-3.0,-110,-160,141.0,-110,3.0,-110,140,141.0,-110
2022-02-26,Mississippi,66,76,TexasA&M,-2.0,-110,-135,134.5,-110,2.0,-110,115,134.5,-110
2022-02-26,Xavier,66,82,SetonHall,-4.0,-110,-190,139.0,-110,4.0,-110,170,139.0,-110
2022-02-26,Texas,82,81,WestVirginia,-3.5,-110,-160,132.5,-110,3.5,-110,140,132.5,-110
2022-02-26,MiamiFlorida,70,71,VirginiaTech,-1.0,-110,-120,139.0,-110,1.0,-110,100,139.0,-110
2022-02-26,Clemson,70,60,BostonCollege,-1.0,-110,-120,135.5,-110,1.0,-110,100,135.5,-110
2022-02-26,NewMexicoState,59,61,ChicagoSt,-17.0,-110,-2500,140.0,-110,17.0,-110,1100,140.0,-110
2022-02-26,Oakland,65,57,ClevelandState,-1.5,-110,-125,146.5,-110,1.5,-110,105,146.5,-110
2022-02-26,WesternIllinois,77,83,DenverU,-8.0,-110,-360,150.5,-110,8.0,-110,300,150.5,-110
2022-02-26,Davidson,66,45,Fordham,-13.0,-110,-900,129.5,-110,13.0,-110,600,129.5,-110
2022-02-26,NorthernKentucky,75,61,YoungstownState,-5.5,-110,-230,138.0,-110,5.5,-110,195,138.0,-110
2022-02-26,Hofstra,83,67,William&Mary,-18.0,-110,-2500,143.5,-110,18.0,-110,1100,143.5,-110
2022-02-26,Wofford,74,67,Mercer,-9.5,-110,-450,131.0,-110,9.5,-110,375,131.0,-110
2022-02-26,GardnerWebb,70,72,USCUpstate,-4.0,-110,-180,138.5,-110,4.0,-110,160,138.5,-110
2022-02-26,Bryant,78,70,Wagner,-4.5,-110,-185,154.5,-110,4.5,-110,165,154.5,-110
2022-02-26,Vermont,62,61,UMassLowell,-16.5,-110,-2000,135.5,-110,16.5,-110,1000,135.5,-110
2022-02-26,Grambling,73,79,FloridaA&M,-5.0,-110,-210,134.0,-110,5.0,-110,180,134.0,-110
2022-02-26,Army,66,58,HolyCross,-3.5,-110,-160,138.5,-110,3.5,-110,140,138.5,-110
2022-02-26,Colgate,74,69,Navy,-7.5,-110,-330,129.0,-110,7.5,-110,270,129.0,-110
2022-02-26,Lipscomb,81,66,CentralArkansas,-8.0,-110,-350,160.0,-110,8.0,-110,290,160.0,-110
2022-02-26,Hartford,83,62,NJIT,-8.0,-110,-380,135.0,-110,8.0,-110,320,135.0,-110
2022-02-26,HighPoint,88,77,Hampton,-7.5,-110,-350,137.0,-110,7.5,-110,290,137.0,-110
2022-02-26,St.FrancisNY,52,72,Merrimack,-2.0,-110,-145,125.5,-110,2.0,-110,125,125.5,-110
2022-02-26,JacksonvilleSt,69,52,NorthAlabama,-13.5,-110,-900,134.0,-110,13.5,-110,600,134.0,-110
2022-02-26,LoyolaMaryland,55,65,American,-4.0,-110,-180,127.5,-110,4.0,-110,160,127.5,-110
2022-02-26,SacredHeart,80,68,St.FrancisPA,-3.0,-110,-150,146.0,-110,3.0,-110,130,146.0,-110
2022-02-26,LongIsland,84,77,FairDickinson,-13.0,-110,-1100,155.0,-110,13.0,-110,700,155.0,-110
2022-02-26,Lafayette,58,78,Lehigh,-3.5,-110,-175,141.5,-110,3.5,-110,155,141.5,-110
2022-02-26,BostonU,78,89,Bucknell,-6.0,-110,-250,145.0,-110,6.0,-110,210,145.0,-110
2022-02-26,Winthrop,92,86,CharlestonSou,-18.5,-110,-5000,144.5,-110,18.5,-110,1500,144.5,-110
2022-02-26,NewOrleansU,77,87,NorthwesternSt,-1.5,-110,-125,157.5,-110,1.5,-110,105,157.5,-110
2022-02-26,Bellarmine,58,72,EasternKentucky,-2.0,-110,-140,150.5,-110,2.0,-110,120,150.5,-110
2022-02-26,MDEasternShore,70,50,CoppinState,-3.5,-110,-165,138.5,-110,3.5,-110,145,138.5,-110
2022-02-26,TexasSouthern,81,66,JacksonState,-6.5,-110,-280,123.5,-110,6.5,-110,240,123.5,-110
2022-02-26,TexasA&MCorpus,75,70,HoustonBaptist,-3.5,-110,-170,146.0,-110,3.5,-110,150,146.0,-110
2022-02-26,StonyBrook,66,50,AlbanyNY,-1.5,-110,-120,137.0,-110,1.5,-110,100,137.0,-110
